TIMESTAMP,air temperature [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),SWE(m/s)_sd045
9,274.7624409722222,4.113555555555555,1.1574074074074074e-09,0.7065340277777777,246.39943402777777,1.0246697141203702e-07
9,275.5598472222222,3.754013888888889,1.9097222222222224e-08,0.7382902777777778,267.91340972222224,9.866922922453703e-08
9,274.31341319444437,4.047871527777778,1.0416666666666667e-08,0.8758597222222222,195.01512847222222,1.103337240162037e-07
9,274.8520381944444,2.737232638888889,3.993055555555555e-08,0.7839385416666667,261.93688194444445,1.8297912505787037e-07
9,275.06344791666663,3.743013888888889,6.539351851851852e-08,0.87044375,190.06261458333336,1.158133255787037e-07
9,273.51064930555555,2.388760416666667,6.423611111111111e-08,0.9397600694444446,131.43238541666665,1.4386236984953702e-07
9,272.82118055555554,3.360190972222222,1.2152777777777778e-08,0.955196875,105.49301041666666,1.1733242193287037e-07
9,272.3987986111111,2.0551979166666667,7.523148148148148e-09,0.904215625,157.75996874999998,1.256874583912037e-07
9,272.0949131944444,2.83884375,5.208333333333333e-08,0.8891381944444445,142.10049652777778,2.2412865109953702e-07
9,272.16627430555553,2.4615069444444444,1.909722222222222e-08,0.8089229166666667,207.48829861111113,1.4388020833333333e-07
9,273.0144375,3.9153472222222225,8.101851851851851e-09,0.7339965277777778,254.4050104166667,4.7667101562500004e-08
9,273.2642256944444,3.5682743055555557,1.1574074074074074e-09,0.7126982638888888,269.60999305555555,5.3982205729166674e-08
9,274.1418784722222,3.7171666666666665,1.4467592592592593e-08,0.7710645833333333,204.43216666666666,2.750651041666667e-08
9,273.1221006944444,4.1654375,3.4722222222222226e-09,0.9131732638888889,117.22292361111111,2.0941841145833334e-08
9,273.3655625,3.2469965277777777,4.571759259259259e-08,0.836242361111111,167.33241319444443,4.242621614583334e-08
9,272.4930590277778,3.5181562499999997,1.7361111111111113e-09,0.7871347222222221,209.47996875,5.642361197916667e-08
9,271.78201041666665,3.098795138888889,1.3888888888888889e-08,0.8007645833333333,255.52064583333333,7.633463541666666e-08
9,273.60895138888884,4.2227604166666675,0.0,0.6189190972222223,232.42635416666667,3.184670052083333e-08
9,274.07124652777776,4.0028958333333335,1.1574074074074074e-09,0.6119715277777777,246.43485763888884,3.2660591145833334e-08
9,274.30488194444445,4.19804861111111,0.0,0.7074204861111111,217.64334027777775,2.5390625e-08
10,272.81037847222217,5.181305555555555,1.8518518518518518e-08,0.7395083333333334,200.26729166666667,3.65125859375e-08
10,272.3842881944444,5.556510416666667,1.909722222222222e-08,0.6739527777777777,219.83419791666665,9.955512239583335e-08
10,272.50782291666667,4.83978125,4.050925925925926e-09,0.7373482638888889,151.8086284722222,1.468641484375e-07
10,271.8648472222222,5.421059027777778,2.8935185185185185e-09,0.6279746527777778,274.2819131944444,8.794487760416667e-08
10,273.65946875,4.782128472222222,0.0,0.42886909722222216,248.1941388888889,3.50477421875e-08
10,273.69029513888887,4.7993958333333335,2.3148148148148148e-09,0.522748611111111,140.42392708333333,3.597005208333333e-08
10,271.7581770833333,4.840149305555555,4.050925925925926e-09,0.5421527777777777,213.88802083333334,3.18467890625e-08
10,270.2061527777778,4.407430555555555,0.0,0.7499885416666666,148.74133680555556,3.7868924479166666e-08
10,267.87898958333335,3.827618055555555,1.3310185185185186e-08,0.8339482638888889,168.35771875,7.747395833333333e-08
10,269.62165277777774,4.954888888888889,5.787037037037037e-10,0.5979003472222223,234.08191666666667,9.423828125000001e-08
10,269.0741631944444,3.582072916666667,1.3310185185185186e-08,0.6704253472222222,173.50605555555555,1.0677083333333334e-07
10,269.96205555555554,4.59315625,5.787037037037037e-10,0.5520826388888889,216.8347048611111,9.212239583333334e-08
10,269.80024652777774,3.9673854166666667,0.0,0.6249979166666667,198.16215625,7.145182291666668e-08
10,270.3328229166666,3.418930555555556,1.1574074074074074e-09,0.6843357638888888,209.06894444444444,8.637152604166666e-08
10,270.54228472222223,4.7579513888888885,4.0509259259259254e-09,0.6788357638888889,202.78388194444443,7.459852604166667e-08
10,268.7612708333333,4.28703125,6.944444444444444e-09,0.8456774305555556,158.40548263888888,1.377495677083333e-07
10,269.70923958333333,4.890680555555556,7.523148148148148e-09,0.6551375,198.43318055555557,1.9254557291666664e-07
10,270.0562326388889,4.212916666666667,0.0,0.53841875,179.65294791666668,1.6254340364583333e-07
10,270.8457708333333,4.925159722222222,5.787037037037037e-10,0.5089097222222222,214.01564930555554,1.5518465885416666e-07
10,270.5027951388888,5.561538194444445,0.0,0.5621690972222222,164.50410763888888,1.6941278912037038e-07
10,266.6871458333333,3.633572916666667,2.3148148148148148e-09,0.9156388888888889,176.45068402777775,1.7142016672453703e-07
10,267.4600034722222,3.429079861111111,5.787037037037037e-09,0.825603125,139.9331875,2.458016771412037e-07
10,268.3681423611111,4.978430555555556,0.0,0.7648145833333333,183.5096736111111,2.4704064849537037e-07
10,267.07009374999996,3.1489652777777777,5.787037037037037e-10,0.78568125,102.05347569444444,2.427634818287037e-07
10,267.35496527777775,3.820798611111111,5.787037037037037e-09,0.6300847222222222,168.4626215277778,2.380434297453704e-07
10,267.0891284722222,6.557326388888889,0.0,0.5785923611111111,188.22101041666667,2.4455384641203704e-07
10,264.6681111111111,5.5155763888888885,5.787037037037037e-10,0.6911041666666666,153.40797916666668,3.451940391203704e-07
10,264.33942013888884,5.243986111111111,0.0,0.5419572916666667,170.93843055555556,3.947817109953704e-07
10,264.8811979166666,6.825972222222223,0.0,0.3564388888888889,194.30905555555557,3.032018516203704e-07
10,266.2574097222222,5.795385416666667,0.0,0.4622774305555556,176.84822916666667,2.728199063078704e-07
10,266.95346527777775,5.986822916666666,5.787037037037037e-10,0.43032881944444445,202.1820138888889,2.6305428130787036e-07
11,267.36255555555556,5.052503472222222,0.0,0.3805239583333333,183.96135416666664,2.6050436724537035e-07
11,267.19894444444446,3.8631180555555558,0.0,0.418775,183.41632638888888,2.490026328703704e-07
11,267.4218819444444,3.7072048611111112,0.0,0.42018819444444444,187.08876041666667,2.1818665891203703e-07
11,267.8978368055555,3.914236111111111,0.0,0.33653576388888884,193.70046874999997,2.0277867453703705e-07
11,268.05693402777774,2.9173437499999997,0.0,0.37235659722222225,185.06602777777778,2.0131383078703704e-07
11,263.40205555555553,4.911302083333333,0.0,0.6943847222222223,139.49509027777776,2.1558249224537037e-07
11,262.5514409722222,4.490170138888889,0.0,0.49568368055555556,191.485,2.2572789328703705e-07
11,264.4342847222222,4.567145833333334,0.0,0.429915625,122.23236805555555,2.234492474537037e-07
11,263.0830138888889,5.890788194444445,0.0,0.555559375,133.2156388888889,2.0934334380787038e-07
11,264.35728819444444,6.5415,0.0,0.4663204861111111,173.76426388888888,1.8726217974537037e-07
11,265.53278472222223,7.219295138888889,0.0,0.2571545138888889,157.48575694444446,1.7825610422453704e-07
11,264.75220486111107,9.872364583333333,0.0,0.2455277777777778,170.0874236111111,1.7038935162037038e-07
11,264.8803923611111,8.148347222222222,0.0,0.22511944444444443,170.78778125000002,1.7679126047453703e-07
11,265.54245833333334,7.510420138888889,0.0,0.2279861111111111,175.49605555555556,1.750008958912037e-07
11,265.99622916666664,4.925302083333333,0.0,0.2692076388888889,155.19915277777778,1.755976849537037e-07
11,266.50216666666665,3.7052569444444448,0.0,0.3266510416666667,160.92002777777776,1.7858162505787037e-07
11,265.97813194444444,4.063076388888889,0.0,0.35197569444444443,144.16644791666667,1.759774583912037e-07
11,264.54176736111106,6.300739583333333,0.0,0.45343993055555554,129.74392708333332,1.721797162037037e-07
11,261.0170520833333,6.3274340277777785,0.0,0.5824753472222223,145.18495486111112,1.745126146412037e-07
11,263.06070138888884,6.214340277777778,0.0,0.40154548611111107,150.75856597222221,1.7331903912037037e-07
11,262.33068402777775,6.02334375,0.0,0.33619548611111116,143.80781597222222,1.7310202349537037e-07
11,258.8820833333333,4.421302083333333,0.0,0.47154270833333334,131.32016666666667,1.814570599537037e-07
11,258.88427777777775,2.7848854166666666,5.787037037037037e-10,0.5339986111111111,143.19225,2.2827780474537036e-07
11,261.0260833333333,3.562642361111111,5.787037037037037e-10,0.3717003472222222,156.16569444444445,2.2746400266203705e-07
11,258.7029166666666,4.416135416666666,0.0,0.455259375,128.6304375,1.8462456510416664e-07
11,260.51314930555554,5.465187499999999,0.0,0.26438506944444445,152.48243055555554,1.62380640625e-07
11,262.1508055555555,4.85515625,0.0,0.3409319444444444,158.31782291666667,1.5034214322916667e-07
11,260.9604513888889,4.476569444444445,0.0,0.40436423611111105,128.54535416666667,1.5852864583333331e-07
11,259.2836111111111,4.7840590277777775,0.0,0.3975996527777778,148.67812847222223,1.388219375e-07
11,258.94041666666664,4.126468750000001,0.0,0.37143159722222224,156.0376388888889,1.2641058854166668e-07
12,259.8693194444444,3.919260416666667,0.0,0.36872499999999997,154.2450138888889,1.2760416666666665e-07
12,260.96901388888887,3.8847569444444447,0.0,0.3467927083333333,129.80555902777778,1.269226901041667e-07
12,260.9016770833333,6.499496527777778,0.0,0.2818631944444444,148.01838194444446,1.2955729166666667e-07
12,261.63585763888887,6.164725694444444,0.0,0.27129583333333335,144.66326736111108,1.2972005208333333e-07
12,262.41310933908045,3.962084722222222,0.0,0.3315225407088123,143.43384822796935,1.2820086718750003e-07
12,264.1333888888889,4.679552083333334,0.0,0.32996458333333334,144.78775000000002,1.305338541666667e-07
12,263.97954166666665,5.629479166666666,0.0,0.2688128472222222,132.29838194444443,1.332465260416667e-07
12,265.01334027777773,7.15065625,0.0,0.2638998263888889,136.80161805555556,1.290147578125e-07
12,266.15648263888886,5.48759375,0.0,0.20841493055555554,137.71022222222223,1.2288411458333335e-07
12,266.9140381944444,3.545329861111111,0.0,0.28250868055555556,129.20587847222222,1.3216145833333336e-07
12,267.33325694444443,3.8422222222222224,0.0,0.23942881944444444,125.35793055555555,1.3009982552083334e-07
12,266.33494444444443,4.218434027777778,0.0,0.22970694444444445,131.70693055555557,1.3563368229166668e-07
12,264.3431284722222,6.609166666666667,0.0,0.2935319444444444,118.84247222222221,1.3346354166666666e-07
12,261.8237986111111,4.447086805555555,0.0,0.4412208333333333,120.60862152777777,1.30011046875e-07
12,258.80787499999997,3.699791666666667,0.0,0.5891371527777778,138.57288888888888,1.1919487760416669e-07
12,259.34429861111107,3.5230104166666667,0.0,0.48048472222222216,112.04287152777778,1.2858072916666668e-07
12,261.326625,3.4944479166666667,0.0,0.28099340277777773,133.27704861111113,1.2847222135416668e-07
12,261.11095138888885,3.641673611111111,0.0,0.40620659722222224,127.89022916666667,1.23046875e-07
12,261.0023020833333,3.731298611111111,0.0,0.2951079861111111,140.26493749999997,1.1957465104166668e-07
12,262.29841666666664,4.38490625,0.0,0.216015625,137.66376736111113,1.2955729166666667e-07
12,261.9263958333333,5.852645833333334,0.0,0.2729239583333333,136.45144444444443,1.2912326302083332e-07
12,262.5185625,4.973934027777778,0.0,0.27762569444444446,131.87075347222225,1.2792968749999999e-07
12,260.90184374999995,6.163354166666666,0.0,0.3032111111111111,103.25584722222222,1.2543402864583335e-07
12,261.40891666666664,4.884482638888889,0.0,0.20859687499999996,118.03731944444445,1.3319227604166668e-07
12,259.50997916666665,5.539604166666667,0.0,0.4071163541666667,100.90946180555557,1.302083333333333e-07
12,258.25220138888886,6.705076388888889,0.0,0.23259444444444446,146.42115625000002,1.3585069270833332e-07
12,259.9025590277778,5.454170138888889,0.0,0.17849895833333335,143.89222222222222,1.331922734375e-07
12,260.0587430555555,3.907993055555555,0.0,0.3346572916666667,116.98375,1.2966579947916667e-07
12,256.5465972222222,5.213673611111111,0.0,0.5535430555555556,85.00370486111112,1.276930494791667e-07
12,257.8839236111111,6.9137048611111105,0.0,0.2710444444444444,147.39071875000002,1.447157109375e-07
