,air temperature [K],Soil temperature at - 0.00 m [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),precipitation snow [m SWE s^-1]_sd0.1,precipitation snow [m SWE s^-1]_sd0.2,precipitation snow [m SWE s^-1]_sd0.45,precipitation snow [m SWE s^-1]_sd0.04,precipitation snow [m SWE s^-1]_sd0.01
35,260.3427708333333,259.4783072916666,4.890661458333334,0.0,0.3016758680555556,147.92453472222223,1.736111111111111e-09,3.472222222222222e-09,7.8125e-09,6.944444444444445e-10,1.7361111111111112e-10
36,260.81631076388885,260.3526927083333,5.120954861111111,0.0,0.31885902777777775,157.46922569444445,7.523148148148153e-10,1.5046296296296305e-09,3.385416666666669e-09,3.0092592592592613e-10,7.523148148148153e-11
37,259.3714513888889,258.59193055555556,4.721354166666666,0.0,0.4191880902777778,145.10249305555556,0.0,0.0,0.0,0.0,0.0
38,259.44505729166667,258.58875868055554,3.5426319444444445,0.0,0.45324592013888887,149.75610416666666,1.4699074074074067e-09,2.9398148148148133e-09,6.61458333333333e-09,5.879629629629627e-10,1.4699074074074067e-10
39,257.48624826388885,257.13687673611105,4.9203020833333335,2.8935185185185185e-10,0.5080147569444444,160.83214409722223,5.3125000000000004e-09,1.0625000000000001e-08,2.390625e-08,2.125e-09,5.3125e-10
40,257.4537604166666,256.8239791666666,4.745138888888889,0.0,0.37591284722222224,178.70918923611111,1.9444444444444455e-09,3.888888888888891e-09,8.750000000000004e-09,7.777777777777783e-10,1.9444444444444457e-10
41,259.72376562499994,258.2340538194444,5.602065972222222,0.0,0.30235364583333335,192.5206909722222,0.0,0.0,0.0,0.0,0.0
42,259.32522569444444,259.5607222222222,4.4842690972222226,0.0,0.3462091493055556,195.21680381944444,6.481481481481479e-10,1.2962962962962957e-09,2.916666666666665e-09,2.5925925925925915e-10,6.481481481481479e-11
43,260.19348437499997,261.2020954861111,5.127604166666667,0.0,0.3803288715277778,161.88378125,0.0,0.0,0.0,0.0,0.0
44,260.3002447916666,260.94188888888885,4.868295138888889,2.8935185185185185e-10,0.3446839583333333,186.92025694444445,0.0,0.0,0.0,0.0,0.0
45,261.27954166666666,261.5960104166666,5.491571180555556,0.0,0.2906345486111111,183.52709027777777,0.0,0.0,0.0,0.0,0.0
46,261.42829861111113,261.92215104166667,4.259923611111111,0.0,0.4301331597222222,151.32512152777778,1.1294363425925927e-09,2.2588726851851854e-09,5.082463541666667e-09,4.5177453703703707e-10,1.1294363425925927e-10
47,259.7234565972222,261.49984722222223,5.12721875,8.680555555555556e-10,0.5624288194444444,169.18798263888888,0.0,0.0,0.0,0.0,0.0
48,260.3770503472222,261.12844618055556,5.807142361111111,0.0,0.43367548611111106,192.50692881944445,1.6435185185185184e-09,3.287037037037037e-09,7.395833333333333e-09,6.574074074074075e-10,1.6435185185185186e-10
49,260.0668402777777,260.1212534722222,4.285140625,2.8935185185185185e-10,0.33032690972222223,195.63584548611112,6.71296296296296e-10,1.342592592592592e-09,3.0208333333333323e-09,2.6851851851851843e-10,6.712962962962961e-11
50,259.80279340277775,260.8520659722222,4.277258680555556,0.0,0.4692012152777778,160.22776909722222,0.0,0.0,0.0,0.0,0.0
51,257.35095486111106,259.8249079861111,3.9495659722222225,1.4467592592592592e-09,0.5942038194444444,182.5263263888889,9.375000000000001e-10,1.8750000000000002e-09,4.218750000000001e-09,3.750000000000001e-10,9.375000000000003e-11
52,258.90567708333333,259.02912499999996,3.9930086805555556,5.787037037037037e-10,0.46825763888888894,196.37147048611112,7.1875e-09,1.4375e-08,3.234375e-08,2.875e-09,7.1875e-10
53,258.4435972222222,259.24001215277775,4.194399305555556,2.8935185185185185e-10,0.6200706597222223,167.32080902777778,7.256944444444444e-09,1.4513888888888888e-08,3.265625e-08,2.9027777777777774e-09,7.256944444444444e-10
54,257.7150677083333,259.03455381944445,3.510973958333333,2.8935185185185185e-10,0.6823668402777778,189.4184826388889,1.6805555555555555e-08,3.361111111111111e-08,7.562499999999999e-08,6.722222222222222e-09,1.6805555555555556e-09
55,258.23610937499996,259.87001562499995,4.114420138888889,0.0,0.40835086805555554,214.701546875,3.159722222222226e-09,6.319444444444452e-09,1.4218750000000016e-08,1.2638888888888903e-09,3.159722222222226e-10
56,259.7701788194444,260.3873454861111,3.3439861111111107,0.0,0.43642899305555555,221.38913715277778,0.0,0.0,0.0,0.0,0.0
57,260.5166649305555,261.0092638888889,4.106786458333334,0.0,0.5467505208333333,207.3043871527778,0.0,0.0,0.0,0.0,0.0
58,261.1668732638889,262.40129687499996,4.279565972222223,2.8935185185185185e-10,0.5510131944444444,193.13794444444443,0.0,0.0,0.0,0.0,0.0
59,264.9181805555555,265.23101388888887,4.931125,0.0,0.2172152777777778,249.90300694444446,0.0,0.0,0.0,0.0,0.0
60,260.88031770833334,261.8683038194444,4.679131944444444,0.0,0.5500991319444444,198.53002256944447,0.0,0.0,0.0,0.0,0.0
61,262.58509375,262.7255017361111,6.180020833333334,0.0,0.38743519097222223,238.44115277777777,0.0,0.0,0.0,0.0,0.0
62,263.576953125,263.1178142361111,4.811092013888889,0.0,0.30976701388888894,220.48872395833334,6.626157407407408e-10,1.3252314814814817e-09,2.981770833333334e-09,2.6504629629629637e-10,6.626157407407409e-11
63,261.69239756944444,262.33819618055554,5.103130208333333,5.787037037037037e-10,0.49774739583333333,197.7450746527778,2.3611111111111113e-09,4.722222222222223e-09,1.0625000000000001e-08,9.444444444444446e-10,2.3611111111111114e-10
64,261.11295138888886,263.06281249999995,4.604395833333333,0.0,0.6952934027777778,190.22472916666666,7.008101851851852e-09,1.4016203703703704e-08,3.153645833333333e-08,2.803240740740741e-09,7.008101851851852e-10
65,261.6383055555555,264.385890625,3.941854166666667,2.8935185185185185e-10,0.6688135416666667,214.03372222222222,2.2375578703703706e-08,4.475115740740741e-08,1.0069010416666667e-07,8.950231481481483e-09,2.2375578703703706e-09
66,261.1582760416666,263.5484878472222,3.911623263888889,0.0,0.5861786111111111,221.95363194444445,1.7077546296296297e-08,3.4155092592592594e-08,7.684895833333332e-08,6.8310185185185186e-09,1.7077546296296296e-09
67,260.98165625,262.40869444444445,3.98578125,0.0,0.5152567708333333,245.3516128472222,1.0248842592592598e-08,2.0497685185185197e-08,4.611979166666669e-08,4.09953703703704e-09,1.02488425925926e-09
68,260.65013541666667,261.2990052083333,3.8664131944444446,0.0,0.5261326388888888,219.60014930555556,4.236111111111107e-09,8.472222222222215e-09,1.9062499999999983e-08,1.6944444444444428e-09,4.236111111111107e-10
69,260.9619236111111,261.68679166666664,3.570907986111111,0.0,0.5380881944444444,213.85341493055554,2.6041666666668616e-11,5.208333333333723e-11,1.1718750000000878e-10,1.0416666666667447e-11,2.6041666666668616e-12
70,261.9131684027777,263.0569982638889,3.6792725694444446,2.8935185185185185e-10,0.46418489583333333,234.30475694444445,6.562500000000006e-09,1.3125000000000012e-08,2.9531250000000025e-08,2.6250000000000024e-09,6.562500000000006e-10
71,262.55360590277775,262.86960416666665,4.108760416666667,0.0,0.4948869791666667,218.45638541666668,2.938946759259259e-08,5.877893518518518e-08,1.3225260416666666e-07,1.1755787037037036e-08,2.938946759259259e-09
72,262.52954340277773,263.6050347222222,3.6496927083333333,0.0,0.5251078124999999,233.45109201388888,2.980902777777778e-08,5.961805555555556e-08,1.3414062499999997e-07,1.1923611111111108e-08,2.980902777777777e-09
73,263.83387673611105,264.4059652777778,3.0630607638888887,0.0,0.565278125,223.57004340277777,5.419560185185184e-09,1.0839120370370368e-08,2.4388020833333327e-08,2.1678240740740736e-09,5.419560185185184e-10
74,264.8145798611111,265.82021875,3.6489895833333335,0.0,0.6077522569444445,221.68764756944444,1.6258680555555554e-08,3.251736111111111e-08,7.316406249999998e-08,6.503472222222221e-09,1.6258680555555552e-09
75,264.1054184027778,265.4294461805555,3.55765625,6.655092592592592e-09,0.6521803819444445,184.03159895833332,0.0,0.0,0.0,0.0,0.0
76,263.14373090277775,264.72683680555554,4.1860052083333334,5.497685185185185e-09,0.6312265625,241.7060295138889,0.0,0.0,0.0,0.0,0.0
77,264.36773611111107,264.2023506944444,4.070763888888889,0.0,0.5419939236111111,224.92306770833335,5.12152777777776e-10,1.024305555555552e-09,2.304687499999992e-09,2.048611111111104e-10,5.12152777777776e-11
78,264.95814930555554,264.7959774305555,4.678637152777778,0.0,0.5267753472222223,237.56614583333334,2.0023148148148095e-09,4.004629629629619e-09,9.010416666666643e-09,8.009259259259238e-10,2.0023148148148096e-10
79,263.9060815972222,264.427765625,4.465977430555555,2.025462962962963e-09,0.5669026041666667,225.51012847222222,1.0156250000000002e-08,2.0312500000000004e-08,4.5703125000000006e-08,4.062500000000001e-09,1.0156250000000002e-09
80,263.56926215277775,264.6005642361111,3.87378125,8.680555555555556e-10,0.6799043402777778,231.80225347222222,2.627604166666667e-08,5.255208333333334e-08,1.1824218750000003e-07,1.0510416666666668e-08,2.627604166666667e-09
81,263.1565069444444,264.31652256944443,5.800822916666666,0.0,0.5838203125,204.00064583333332,0.0,0.0,0.0,0.0,0.0
82,262.3001770833333,264.5083090277777,5.38965625,0.0,0.6739942708333333,239.05453819444443,0.0,0.0,0.0,0.0,0.0
83,261.7238315972222,263.92966493055553,4.202956597222222,0.0,0.5757208333333333,276.5826944444444,3.726851851851845e-09,7.45370370370369e-09,1.67708333333333e-08,1.490740740740738e-09,3.726851851851845e-10
84,262.9678020833333,264.00488194444443,4.66296875,0.0,0.4551565972222222,302.7489635416667,1.1180555555555534e-08,2.236111111111107e-08,5.03124999999999e-08,4.472222222222214e-09,1.1180555555555534e-09
85,265.6687916666666,264.5142482638889,3.9975364583333333,0.0,0.3410592013888889,293.4763784722222,0.0,0.0,0.0,0.0,0.0
86,267.22094444444446,265.45018229166664,5.501475694444444,0.0,0.36349375,248.827609375,0.0,0.0,0.0,0.0,0.0
