TIMESTAMP,air temperature [K],Soil temperature at - 0.00 m [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),precipitation snow [m SWE s^-1]_sd0.1,precipitation snow [m SWE s^-1]_sd0.2,precipitation snow [m SWE s^-1]_sd0.45,precipitation snow [m SWE s^-1]_sd0.04,precipitation snow [m SWE s^-1]_sd0.01
10,269.21484201388887,271.53651388888886,5.520522569444445,3.761574074074074e-09,0.57899375,219.6598246527778,8.118055555555556e-08,1.6236111111111112e-07,3.653125e-07,3.247222222222222e-08,8.118055555555556e-09
10,269.9854114583333,271.56000868055554,4.561034722222223,0.0,0.5239279513888888,197.0958107638889,7.113425925925926e-08,1.422685185185185e-07,3.2010416666666664e-07,2.8453703703703702e-08,7.1134259259259256e-09
10,269.89238888888883,271.77303819444444,3.9361944444444448,6.944444444444444e-09,0.5888032986111111,191.22861111111112,6.535767622461171e-08,1.3071535244922342e-07,2.941095430107526e-07,2.6143070489844683e-08,6.535767622461171e-09
10,269.0580954861111,271.5885451388889,3.918920138888889,0.0,0.6326607638888889,160.57643055555553,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,266.56614275622604,271.8950781130268,3.446797174329502,1.4467592592592592e-09,0.8006992564655172,194.57620712404213,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,267.11540104166664,271.5814756944444,3.685123263888889,3.18287037037037e-09,0.6720124999999999,174.9075295138889,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,267.57528125,271.4744722222222,5.289118055555556,0.0,0.6375413194444444,177.37434722222224,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,266.1582447916666,271.45559375,3.356848958333333,2.8935185185185185e-10,0.6986776041666667,129.07433333333333,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,264.98364930555556,271.4232795138889,3.642654513888889,4.3402777777777775e-09,0.6751678819444444,154.74738020833334,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,265.4814930555555,271.20156597222217,5.322254953379954,0.0,0.5232071180555555,191.58936979166668,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,264.81135763888886,271.2129861111111,4.717276041666667,2.8935185185185185e-10,0.5304447916666667,163.40386458333333,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,264.92184375,271.1445798611111,5.266515625,2.8935185185185185e-10,0.4558595486111111,170.39728645833333,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,265.6929409722222,270.5508003472222,5.433182291666667,0.0,0.3231621527777778,141.62305381944444,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,266.1107534722222,269.9549565972222,4.796482638888889,0.0,0.49247864583333334,133.06753125,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
10,266.80651909722224,269.7973454861111,5.014022569444444,5.787037037037037e-10,0.49978836805555554,171.37501041666667,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,267.42053993055555,269.95243229166664,5.164819444444444,0.0,0.4320425347222222,180.5351597222222,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,267.98335416666663,269.7342517361111,3.9987239583333336,2.8935185185185185e-10,0.42228107638888884,187.45677083333334,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,266.27031944444445,269.54874479166665,3.500029513888889,2.0254629629629627e-09,0.5233067708333333,167.30980381944443,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,265.9986458333333,269.4386753472222,4.199934027777777,0.0,0.4959366319444445,180.90393229166665,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,265.94441319444445,269.39351041666663,2.7650625,0.0,0.5606605902777777,162.66035416666665,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,262.8243159722222,270.1085069444444,4.170126736111111,0.0,0.7629463541666667,122.68354513888889,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,262.08811631944445,270.1938524305555,5.043144196428571,8.680555555555556e-10,0.5777053819444444,185.02989583333334,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,264.15595138888887,269.6973506944444,4.878835069444445,2.8935185185185185e-10,0.4884645833333333,152.00278125,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,263.5147395833333,269.38321874999997,6.350671875000001,2.8935185185185185e-10,0.5520897569444445,140.85569791666666,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,263.49685416666665,268.1345503472222,6.0420590277777775,0.0,0.46261145833333334,183.8039826388889,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,264.7338541666667,267.81144618055555,6.628057291666667,0.0,0.3356369791666667,167.95753819444445,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,263.29646354166664,267.8129965277777,7.650394097222222,0.0,0.4246835069444444,159.9059201388889,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,263.1048090277777,267.1889409722222,8.142435763888889,0.0,0.31437951388888885,173.92605381944443,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,264.23505902777777,267.28118576388886,6.853402777777777,0.0,0.3334845486111111,162.78380208333334,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,265.26185069444443,267.46054166666664,5.228489583333333,0.0,0.3887765625,169.84612847222223,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,264.26242881944444,267.6777517361111,4.581480902777778,0.0,0.4997270833333333,128.90411458333332,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,261.71962152777775,267.53724479166664,5.4255451388888885,0.0,0.4914243055555556,146.73130034722223,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,261.45753125,266.80913715277774,6.952210069444444,0.0,0.3865711805555555,154.29626215277779,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,260.8923888888889,265.8368298611111,6.159689163267289,0.0,0.4625706597222222,159.6579496527778,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,261.3949340277777,266.0211753472222,6.913417755414312,0.0,0.4914949652777778,133.40814409722222,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,261.30878819444445,265.05320138888885,6.126126736111111,0.0,0.34418732638888894,151.72549826388888,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,261.38693923611106,264.3087777777778,5.5884479166666665,0.0,0.4256067708333333,148.0576875,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
11,261.1682100694444,264.6736892361111,3.661216236888112,2.8935185185185185e-10,0.4948940972222222,149.15660069444445,5.625709378733571e-08,1.1251418757467142e-07,2.531569220430107e-07,2.2502837514934285e-08,5.625709378733571e-09
