,air temperature [K],Soil temperature at - 0.00 m [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),precipitation snow [m SWE s^-1]_sd0.1,precipitation snow [m SWE s^-1]_sd0.2,precipitation snow [m SWE s^-1]_sd0.45,precipitation snow [m SWE s^-1]_sd0.04,precipitation snow [m SWE s^-1]_sd0.01
78,263.0850972222222,262.8678472222222,2.826208333333333,0.0,0.6663104166666668,189.86979166666666,1.344097222222222e-07,2.688194444444444e-07,6.0484375e-07,5.376388888888889e-08,1.3440972222222222e-08
79,262.8762708333333,263.92798611111107,3.3885972222222223,0.0,0.7998458333333334,167.31677777777776,1.6944444444444445e-07,3.388888888888889e-07,7.625e-07,6.777777777777778e-08,1.6944444444444446e-08
80,264.23531944444443,263.90229166666666,5.765805555555556,0.0,0.6062243055555555,225.57491666666667,1.6851851851851852e-07,3.3703703703703705e-07,7.583333333333333e-07,6.740740740740741e-08,1.6851851851851853e-08
81,262.70743055555556,264.3899930555555,6.319847222222222,0.0,0.5348847222222222,292.8958611111111,1.6519675925925926e-07,3.303935185185185e-07,7.433854166666666e-07,6.60787037037037e-08,1.6519675925925924e-08
82,258.4447222222222,263.2140972222222,4.971423611111111,0.0,0.54484375,304.2133611111111,1.5972222222222223e-07,3.1944444444444447e-07,7.1875e-07,6.38888888888889e-08,1.5972222222222224e-08
83,258.93666666666667,262.3880555555555,4.983659722222223,0.0,0.3409972222222222,319.6134513888889,1.746296296296296e-07,3.492592592592592e-07,7.858333333333333e-07,6.985185185185185e-08,1.7462962962962962e-08
84,264.47761111111106,262.3569444444444,3.306402777777778,0.0,0.21578472222222225,312.97390972222223,1.658449074074074e-07,3.316898148148148e-07,7.463020833333333e-07,6.633796296296296e-08,1.658449074074074e-08
85,268.35377083333333,264.302625,6.497208333333333,0.0,0.3187951388888889,320.02905555555554,1.4440972222222222e-07,2.8881944444444444e-07,6.4984375e-07,5.776388888888889e-08,1.4440972222222223e-08
86,268.41538194444445,264.86594444444444,4.236277777777778,1.1574074074074074e-09,0.40588680555555556,263.7464583333333,1.367939814814815e-07,2.73587962962963e-07,6.155729166666667e-07,5.47175925925926e-08,1.367939814814815e-08
87,262.73840277777776,264.20282638888887,6.575409722222222,0.0,0.7896208333333334,155.85846527777778,1.5142361111111112e-07,3.0284722222222224e-07,6.8140625e-07,6.056944444444445e-08,1.5142361111111112e-08
88,262.01434027777776,263.8535416666666,4.124055555555556,3.4722222222222226e-09,0.6727736111111112,329.11275694444447,1.3650462962962963e-07,2.7300925925925926e-07,6.142708333333334e-07,5.4601851851851854e-08,1.3650462962962963e-08
89,264.6175694444444,262.8820833333333,5.331520833333333,0.0,0.3566451388888888,331.59056944444444,1.3546296296296298e-07,2.7092592592592596e-07,6.095833333333334e-07,5.4185185185185187e-08,1.3546296296296297e-08
90,268.1778958333333,263.4465972222222,4.746631944444444,0.0,0.25314375,313.4929166666667,1.3047453703703704e-07,2.609490740740741e-07,5.871354166666666e-07,5.218981481481481e-08,1.3047453703703703e-08
91,270.01561805555554,264.3415347222222,4.699201388888889,0.0,0.38068958333333336,226.3860763888889,1.1222222222222223e-07,2.2444444444444445e-07,5.05e-07,4.488888888888889e-08,1.1222222222222223e-08
92,267.55771527777773,265.3874375,3.2467569444444444,1.0416666666666667e-08,0.8654215277777777,176.4659861111111,1.688425925925926e-07,3.376851851851852e-07,7.597916666666667e-07,6.753703703703704e-08,1.688425925925926e-08
93,268.5599861111111,264.8858472222222,4.011145833333334,0.0,0.6481680555555556,284.7234722222222,1.4986111111111114e-07,2.9972222222222227e-07,6.74375e-07,5.994444444444445e-08,1.4986111111111114e-08
94,270.88888888888886,265.3203958333333,6.542520833333334,0.0,0.47733194444444443,293.2007986111111,1.298263888888889e-07,2.596527777777778e-07,5.8421875e-07,5.193055555555556e-08,1.298263888888889e-08
95,273.55325,266.5285208333333,4.719361111111111,0.0,0.34915069444444446,256.63873611111114,1.1636574074074075e-07,2.327314814814815e-07,5.236458333333334e-07,4.65462962962963e-08,1.1636574074074075e-08
96,267.7679166666666,267.1947222222222,4.878708333333333,0.0,0.798429861111111,135.8738888888889,1.028587962962963e-07,2.057175925925926e-07,4.6286458333333336e-07,4.1143518518518524e-08,1.0285879629629631e-08
97,268.9722222222222,267.59388194444443,4.146284722222223,2.3148148148148148e-09,0.919701388888889,129.9277013888889,9.922453703703704e-08,1.9844907407407407e-07,4.4651041666666667e-07,3.968981481481482e-08,9.922453703703705e-09
98,266.82624999999996,267.7982569444444,2.2872569444444446,1.1574074074074074e-09,0.9262083333333334,131.36357638888887,9.898148148148148e-08,1.9796296296296296e-07,4.4541666666666665e-07,3.959259259259259e-08,9.898148148148148e-09
99,263.2784375,267.22989583333333,5.64175,3.4722222222222226e-09,0.8839583333333333,295.4393402777778,1.1885416666666667e-07,2.3770833333333334e-07,5.3484375e-07,4.754166666666667e-08,1.1885416666666667e-08
100,263.0672222222222,266.4791041666666,2.935125,1.1574074074074074e-09,0.8184041666666667,201.84089583333332,1.4013888888888887e-07,2.8027777777777774e-07,6.306249999999999e-07,5.605555555555555e-08,1.4013888888888888e-08
101,263.1557638888889,266.4469027777778,4.165020833333333,1.2731481481481482e-07,0.6570576388888888,220.9747986111111,1.7939814814814814e-07,3.587962962962963e-07,8.072916666666666e-07,7.175925925925926e-08,1.7939814814814816e-08
102,266.23755555555556,265.5474444444444,8.791569444444445,0.0,0.5219534722222222,195.80354166666666,1.4556712962962962e-07,2.9113425925925924e-07,6.550520833333333e-07,5.822685185185185e-08,1.4556712962962962e-08
103,268.4471527777778,266.3033472222222,4.600243055555556,1.1574074074074074e-09,0.5918361111111111,215.2865972222222,1.3314814814814816e-07,2.662962962962963e-07,5.991666666666666e-07,5.325925925925926e-08,1.3314814814814816e-08
104,266.1669583333333,267.1558611111111,3.7941458333333333,1.6203703703703702e-08,0.9120347222222221,275.96734722222226,1.888773148148148e-07,3.777546296296296e-07,8.499479166666667e-07,7.555092592592593e-08,1.8887731481481483e-08
105,264.5762708333333,267.22429166666666,4.762833333333333,1.1574074074074074e-09,0.607726388888889,373.50255555555555,2.0837962962962963e-07,4.1675925925925926e-07,9.377083333333333e-07,8.335185185185186e-08,2.0837962962962964e-08
106,270.65954861111106,266.9918819444444,7.472472222222223,0.0,0.433025,331.46722222222223,1.7812500000000002e-07,3.5625000000000003e-07,8.015625e-07,7.125e-08,1.78125e-08
107,273.23095138888885,267.76586111111106,6.495340277777777,0.0,0.5523708333333334,236.95744444444446,1.5362268518518517e-07,3.0724537037037033e-07,6.913020833333333e-07,6.144907407407406e-08,1.5362268518518516e-08
108,264.2510347222222,268.2736527777778,5.964027777777778,0.0,0.8658881944444445,308.22444444444443,1.4554398148148149e-07,2.9108796296296297e-07,6.549479166666666e-07,5.8217592592592596e-08,1.4554398148148149e-08
109,264.62745138888886,266.8365347222222,4.520118055555556,0.0,0.44982916666666667,352.38447916666667,1.491087962962963e-07,2.982175925925926e-07,6.709895833333333e-07,5.964351851851852e-08,1.491087962962963e-08
110,265.6284166666666,266.8569444444444,3.0242916666666666,0.0,0.6794861111111112,250.03361111111113,1.4708333333333334e-07,2.941666666666667e-07,6.61875e-07,5.883333333333333e-08,1.4708333333333333e-08
111,267.60875,267.34437499999996,4.802791666666667,2.3148148148148148e-09,0.5585013888888889,362.18052083333333,1.409375e-07,2.81875e-07,6.3421875e-07,5.6375e-08,1.409375e-08
112,269.5861944444444,268.1172361111111,4.7528958333333335,0.0,0.48056805555555554,323.039625,1.361689814814815e-07,2.72337962962963e-07,6.127604166666667e-07,5.44675925925926e-08,1.361689814814815e-08
113,268.42274305555554,270.15195138888885,4.692361111111111,5.787037037037037e-09,0.7089916666666666,207.0739722222222,1.3888888888888888e-07,2.7777777777777776e-07,6.249999999999999e-07,5.5555555555555555e-08,1.3888888888888889e-08
114,266.60115277777777,270.1612569444444,3.2136180555555556,1.1574074074074074e-09,0.9272499999999999,233.49655555555557,1.4153935185185183e-07,2.8307870370370367e-07,6.369270833333333e-07,5.661574074074074e-08,1.4153935185185185e-08
115,267.0831597222222,269.9693263888889,2.756875,4.6296296296296295e-09,0.8842833333333334,234.30527777777777,1.7903935185185185e-07,3.580787037037037e-07,8.056770833333333e-07,7.161574074074074e-08,1.7903935185185184e-08
116,267.3447013888889,269.8231597222222,3.312993055555556,9.259259259259259e-09,0.9008375,263.2263194444444,2.2388888888888889e-07,4.4777777777777777e-07,1.0074999999999999e-06,8.955555555555555e-08,2.238888888888889e-08
117,268.33145833333333,269.3453333333333,2.6891180555555554,2.3148148148148148e-09,0.8186944444444445,308.5804166666667,2.189699074074074e-07,4.379398148148148e-07,9.853645833333334e-07,8.758796296296296e-08,2.189699074074074e-08
118,268.64252777777773,269.79299999999995,4.193229166666667,2.7777777777777777e-08,0.8768875,235.44479166666667,2.3295138888888888e-07,4.6590277777777776e-07,1.04828125e-06,9.318055555555556e-08,2.329513888888889e-08
119,268.1416458333333,269.6734930555555,3.6631458333333335,1.0416666666666667e-08,0.8976611111111111,268.0682777777778,2.4394675925925927e-07,4.878935185185185e-07,1.0977604166666667e-06,9.757870370370371e-08,2.4394675925925927e-08
120,270.71095833333334,270.45374305555555,4.2266458333333325,1.1574074074074074e-09,0.7702548611111111,321.578625,2.105787037037037e-07,4.211574074074074e-07,9.476041666666666e-07,8.423148148148147e-08,2.1057870370370368e-08
121,266.8907361111111,273.0427291666666,4.116861111111111,3.4722222222222226e-09,0.9269166666666666,181.44847222222222,2.9149305555555556e-07,5.829861111111111e-07,1.3117187500000001e-06,1.1659722222222224e-07,2.914930555555556e-08
122,266.00093055555556,273.0437569444444,6.245909722222223,0.0,0.6437027777777777,368.6195,2.757060185185185e-07,5.51412037037037e-07,1.2406770833333333e-06,1.102824074074074e-07,2.757060185185185e-08
123,266.3935486111111,272.6007222222222,9.027645833333333,0.0,0.4859444444444445,257.56025694444446,2.451273148148148e-07,4.902546296296296e-07,1.1030729166666667e-06,9.805092592592593e-08,2.4512731481481482e-08
124,265.94291666666663,270.43072916666665,3.7413819444444445,0.0,0.5317131944444444,371.2181458333333,2.207060185185185e-07,4.41412037037037e-07,9.931770833333334e-07,8.82824074074074e-08,2.207060185185185e-08
125,267.5385694444444,270.4704236111111,4.7575625,1.5046296296296297e-08,0.7991048611111111,287.25084722222226,2.2685185185185186e-07,4.5370370370370373e-07,1.0208333333333334e-06,9.074074074074074e-08,2.2685185185185186e-08
126,266.8526111111111,270.37949305555554,4.792347222222222,1.1574074074074074e-09,0.7309465277777777,387.72158333333334,3.1406249999999996e-07,6.281249999999999e-07,1.4132812499999998e-06,1.25625e-07,3.140625e-08
127,269.45201388888887,269.4838194444444,3.001027777777778,0.0,0.5929208333333333,319.01951388888887,3.1843749999999997e-07,6.368749999999999e-07,1.4329687499999998e-06,1.27375e-07,3.184375e-08
